slip_id,type,legs,combined_odds,potential_multiplier,total_stake,phase,confidence,potential_payout,dry_run,date,game,player,prop_type,line,over_odds,under_odds,projection,pick,decimal_odds,flex_payouts
PAPER_FLX_20250619_001,Flex,3,,,5.0,ovulatory,0.6095293152554528,25.0,True,2025-06-21,ATL @ DAL,J. Young,assists,2.3,-106.07735639455724,-128.97824080168618,1.708623434009085,under,1.7753245770637978,"{'2': 1.2, '3': 5.0}"
PAPER_FLX_20250619_001,Flex,3,,,5.0,ovulatory,0.5179373067215383,25.0,True,2025-06-21,ATL @ DAL,B. Jones,rebounds,4.8,-118.96161610975058,-106.40000499313383,5.6814291915326045,over,1.8406072754403644,"{'2': 1.2, '3': 5.0}"
PAPER_FLX_20250619_002,Flex,3,,,5.0,ovulatory,0.6422080306313375,25.0,True,2025-06-21,LAS @ ATL,K. Mitchell,points,12.0,-110.29338150074005,-127.57518291861155,10.280339624231486,under,1.7838515118085032,"{'2': 1.2, '3': 5.0}"
PAPER_FLX_20250619_002,Flex,3,,,5.0,ovulatory,0.5088626782165576,25.0,True,2025-06-21,SEA @ ATL,J. Young,points,26.6,-129.5324269578065,-112.30772575834048,28.22212983683944,over,1.7720074605918847,"{'2': 1.2, '3': 5.0}"
PAPER_FLX_20250619_002,Flex,3,,,5.0,ovulatory,0.48517804135958803,25.0,True,2025-06-21,ATL @ DAL,B. Jones,assists,6.1,-107.84959447964589,-105.9510665672972,6.775285889677848,over,1.9272172091372368,"{'2': 1.2, '3': 5.0}"
PAPER_FLX_20250619_003,Flex,6,,,5.0,ovulatory,0.5081873483402277,175.0,True,2025-06-21,ATL @ DAL,S. Diggins,assists,5.9,-110.25342477286752,-127.47346368510934,4.14928313724343,under,1.7844769970872094,"{'4': 4.0, '5': 12.0, '6': 35.0}"
PAPER_FLX_20250619_003,Flex,6,,,5.0,ovulatory,0.6431789799311083,175.0,True,2025-06-21,ATL @ DAL,J. Young,points,18.1,-107.28353073248918,-117.69959497060482,16.68288484509227,under,1.849620595763093,"{'4': 4.0, '5': 12.0, '6': 35.0}"
PAPER_FLX_20250619_003,Flex,6,,,5.0,ovulatory,0.6462914764418145,175.0,True,2025-06-21,SEA @ ATL,A. Gray,points,14.9,-124.89593309497917,-120.41965064312753,15.744871462108579,over,1.8006665831460928,"{'4': 4.0, '5': 12.0, '6': 35.0}"
PAPER_FLX_20250619_003,Flex,6,,,5.0,ovulatory,0.6076522143614855,175.0,True,2025-06-21,SEA @ ATL,J. Young,rebounds,4.8,-108.1120354936733,-119.99783251899072,6.608270240320515,over,1.924966397527979,"{'4': 4.0, '5': 12.0, '6': 35.0}"
PAPER_FLX_20250619_003,Flex,6,,,5.0,ovulatory,0.5756697559438254,175.0,True,2025-06-21,SEA @ ATL,K. Mitchell,assists,3.0,-111.66135738364869,-117.70772221667703,1.1523018480576286,under,1.8495619328689366,"{'4': 4.0, '5': 12.0, '6': 35.0}"
PAPER_FLX_20250619_003,Flex,6,,,5.0,ovulatory,0.5914204502944134,175.0,True,2025-06-21,LAS @ ATL,A. Wilson,points,23.5,-124.83987255386879,-109.58347388337675,24.902584991521653,over,1.8010261301480397,"{'4': 4.0, '5': 12.0, '6': 35.0}"
PAPER_FLX_20250619_004,Flex,5,,,5.0,ovulatory,0.5079992746163209,100.0,True,2025-06-21,MIN @ LA,A. Wilson,points,24.2,-124.37613167475456,-115.74179909567823,24.367174036077873,over,1.8040127848766152,"{'3': 1.5, '4': 5.0, '5': 20.0}"
PAPER_FLX_20250619_004,Flex,5,,,5.0,ovulatory,0.6405873100562296,100.0,True,2025-06-21,SEA @ ATL,J. Young,assists,7.7,-122.73220129684634,-122.3956096477888,7.583059193060896,under,1.8170227697526453,"{'3': 1.5, '4': 5.0, '5': 20.0}"
PAPER_FLX_20250619_004,Flex,5,,,5.0,ovulatory,0.5179373067215383,100.0,True,2025-06-21,ATL @ DAL,B. Jones,rebounds,4.8,-118.96161610975058,-106.40000499313383,5.6814291915326045,over,1.8406072754403644,"{'3': 1.5, '4': 5.0, '5': 20.0}"
PAPER_FLX_20250619_004,Flex,5,,,5.0,ovulatory,0.6052793641027022,100.0,True,2025-06-21,LAS @ ATL,J. Young,assists,6.1,-116.23092944596893,-118.52959665634003,5.59520081146539,under,1.8436711405501192,"{'3': 1.5, '4': 5.0, '5': 20.0}"
PAPER_FLX_20250619_004,Flex,5,,,5.0,ovulatory,0.5823531293558952,100.0,True,2025-06-21,SEA @ ATL,D. Taurasi,points,25.1,-114.79281721518521,-112.56986106890128,26.40395605415905,over,1.871134644361456,"{'3': 1.5, '4': 5.0, '5': 20.0}"
PAPER_FLX_20250619_005,Flex,4,,,5.0,ovulatory,0.5536799679606141,50.0,True,2025-06-21,LAS @ ATL,K. Mitchell,assists,4.3,-122.1043958377744,-121.12342527617854,4.858913772258161,over,1.8189713344379355,"{'2': 0.4, '3': 2.0, '4': 10.0}"
PAPER_FLX_20250619_005,Flex,4,,,5.0,ovulatory,0.5945948187211373,50.0,True,2025-06-21,LAS @ NY,A. Thomas,assists,6.9,-114.9024800308748,-126.33209554964706,8.487659298966252,over,1.870303234300335,"{'2': 0.4, '3': 2.0, '4': 10.0}"
PAPER_FLX_20250619_005,Flex,4,,,5.0,ovulatory,0.5852235820194055,50.0,True,2025-06-21,LAS @ NY,A. Thomas,assists,4.5,-108.02247836054292,-107.0058032725473,3.0207314541237498,under,1.9345287539713776,"{'2': 0.4, '3': 2.0, '4': 10.0}"
PAPER_FLX_20250619_005,Flex,4,,,5.0,ovulatory,0.5081873483402277,50.0,True,2025-06-21,ATL @ DAL,S. Diggins,assists,5.9,-110.25342477286752,-127.47346368510934,4.14928313724343,under,1.7844769970872094,"{'2': 0.4, '3': 2.0, '4': 10.0}"
