PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,WNBA_FANTASY_PTS
1627674,Kahleah Copper,PHO,2024-09-03,PHO vs. ATL,W,31.966666666666665,28,3,4,0,0,4,0,3,38.0
1627674,Kahleah Copper,PHO,2024-09-05,PHO vs. WAS,L,29.816666666666663,11,5,2,0,0,4,4,-11,19.0
1627674,Kahleah Copper,PHO,2024-09-07,PHO @ SEA,L,27.35,11,5,2,1,0,2,1,-18,22.0
1627674,Kahleah Copper,PHO,2024-09-19,PHO vs. SEA,L,25.3,4,1,5,1,0,1,2,-17,12.0
1629480,Kalani Brown,DAL,2024-05-15,DAL vs. CHI,W,11.473333333333333,4,2,1,0,0,1,2,3,7.0
1629480,Kalani Brown,DAL,2024-05-18,DAL vs. CHI,L,19.02833333333333,11,9,1,0,1,3,3,5,23.0
1629480,Kalani Brown,DAL,2024-05-21,DAL @ ATL,L,6.516666666666667,0,2,0,0,0,1,3,-11,2.0
1629480,Kalani Brown,DAL,2024-05-25,DAL @ PHO,W,13.266666666666667,4,1,1,1,0,0,2,2,8.0
1629480,Kalani Brown,DAL,2024-05-26,DAL @ LAS,W,18.125,6,4,3,0,2,1,3,9,17.0
1629480,Kalani Brown,DAL,2024-05-31,DAL @ CON,L,15.066666666666666,10,3,1,0,1,1,1,0,16.0
1629480,Kalani Brown,DAL,2024-06-02,DAL @ MIN,L,12.083333333333334,4,1,0,0,0,1,0,-3,5.0
1629480,Kalani Brown,DAL,2024-06-05,DAL vs. LVA,L,14.43,2,4,0,0,0,1,3,-6,6.0
1629480,Kalani Brown,DAL,2024-06-07,DAL @ LAS,L,10.001666666666669,6,2,0,0,1,0,0,-5,10.0
1629480,Kalani Brown,DAL,2024-06-09,DAL vs. PHO,L,13.505,8,1,2,0,1,1,1,2,13.0
1629480,Kalani Brown,DAL,2024-06-13,DAL vs. SEA,L,13.8,8,2,2,0,1,1,0,-7,14.0
1629480,Kalani Brown,DAL,2024-06-15,DAL vs. CON,L,13.808333333333334,5,2,3,1,0,2,3,-9,12.0
1629480,Kalani Brown,DAL,2024-06-17,DAL @ MIN,L,12.416666666666666,6,7,2,0,0,1,2,-4,15.0
1629480,Kalani Brown,DAL,2024-06-22,DAL @ WAS,L,15.416666666666666,13,3,2,0,2,5,2,-10,22.0
1629480,Kalani Brown,DAL,2024-06-23,DAL @ WAS,L,5.935,0,1,0,0,0,0,0,-5,1.0
1629480,Kalani Brown,DAL,2024-06-27,DAL vs. MIN,W,5.166666666666667,4,2,0,0,0,1,2,-3,6.0
1629480,Kalani Brown,DAL,2024-06-29,DAL @ SEA,L,11.133333333333333,4,1,0,0,1,1,1,-6,7.0
1629480,Kalani Brown,DAL,2024-07-01,DAL @ SEA,L,15.083333333333334,5,2,1,1,0,2,1,-15,10.0
1629480,Kalani Brown,DAL,2024-07-03,DAL vs. PHO,L,22.918333333333333,6,8,2,0,1,1,4,3,18.0
1629480,Kalani Brown,DAL,2024-07-05,DAL vs. ATL,W,10.108333333333333,0,2,0,1,0,2,0,-2,4.0
1629480,Kalani Brown,DAL,2024-07-07,DAL @ LVA,L,13.45,6,6,1,0,0,2,1,4,13.0
1629480,Kalani Brown,DAL,2024-07-10,DAL @ PHO,L,10.816666666666666,6,1,1,0,0,2,3,-13,8.0
1629480,Kalani Brown,DAL,2024-07-13,DAL vs. LAS,L,22.671666666666667,13,6,2,1,2,3,3,3,27.0
1629480,Kalani Brown,DAL,2024-07-17,DAL vs. IND,W,18.98333333333333,13,3,2,0,1,3,2,-4,20.0
1629480,Kalani Brown,DAL,2024-08-16,DAL vs. CON,L,13.583333333333334,7,2,1,0,1,2,2,-5,12.0
1629480,Kalani Brown,DAL,2024-08-20,DAL @ NYL,L,13.05,7,3,0,0,0,3,5,-3,10.0
1629480,Kalani Brown,DAL,2024-08-22,DAL @ NYL,L,15.183333333333334,2,4,0,0,0,0,1,3,6.0
1629480,Kalani Brown,DAL,2024-08-25,DAL vs. LAS,W,1.4666666666666666,0,0,0,1,0,1,0,-3,2.0
1629480,Kalani Brown,DAL,2024-08-27,DAL vs. LVA,W,10.226666666666668,2,1,3,0,0,0,2,6,6.0
1629480,Kalani Brown,DAL,2024-08-30,DAL vs. MIN,W,15.025,10,3,3,0,2,0,1,0,20.0
1629480,Kalani Brown,DAL,2024-09-01,DAL vs. IND,L,12.066666666666666,3,3,1,0,2,0,0,-3,11.0
1629480,Kalani Brown,DAL,2024-09-03,DAL vs. WAS,L,12.95,10,3,2,0,0,0,0,0,15.0
1629480,Kalani Brown,DAL,2024-09-06,DAL @ ATL,L,8.456666666666667,2,0,1,0,1,0,3,0,5.0
1629480,Kalani Brown,DAL,2024-09-08,DAL @ CHI,L,16.8,7,8,2,0,1,1,2,6,19.0
1629480,Kalani Brown,DAL,2024-09-10,DAL vs. NYL,L,12.616666666666667,4,2,0,0,0,1,0,5,6.0
1629480,Kalani Brown,DAL,2024-09-12,DAL vs. NYL,L,13.866666666666667,4,4,0,0,1,1,1,-13,10.0
1629480,Kalani Brown,DAL,2024-09-13,DAL vs. SEA,L,7.766666666666667,2,0,0,0,0,1,0,-3,2.0
1629480,Kalani Brown,DAL,2024-09-15,DAL @ IND,L,11.058333333333334,6,2,0,0,0,2,1,-5,8.0
1629480,Kalani Brown,DAL,2024-09-19,DAL @ LVA,L,27.216666666666665,13,9,1,1,0,0,3,-11,25.0
1642289,Kamilla Cardoso,CHI,2024-06-01,CHI @ IND,L,18.1,11,6,0,0,0,2,5,11,17.0
1642289,Kamilla Cardoso,CHI,2024-06-04,CHI vs. NYL,L,11.7,1,5,0,0,1,1,1,-8,8.0
1642289,Kamilla Cardoso,CHI,2024-06-06,CHI @ WAS,W,15.3,2,5,3,0,0,1,1,-9,10.0
1642289,Kamilla Cardoso,CHI,2024-06-08,CHI vs. ATL,L,21.4,13,5,1,0,0,2,5,4,19.0
1642289,Kamilla Cardoso,CHI,2024-06-12,CHI vs. CON,L,29.85833333333333,10,9,0,0,3,3,2,-19,25.0
1642289,Kamilla Cardoso,CHI,2024-06-14,CHI @ WAS,L,24.016666666666666,12,4,2,0,0,2,4,-1,18.0
1642289,Kamilla Cardoso,CHI,2024-06-16,CHI @ IND,L,35.135,10,10,2,0,1,0,5,-9,24.0
1642289,Kamilla Cardoso,CHI,2024-06-20,CHI vs. DAL,W,30.616666666666667,9,11,0,1,2,2,3,15,26.0
1642289,Kamilla Cardoso,CHI,2024-06-23,CHI vs. IND,W,27.85,16,10,3,1,0,5,4,6,31.0
1642289,Kamilla Cardoso,CHI,2024-06-27,CHI vs. LVA,L,30.116666666666667,5,8,3,0,1,0,1,1,18.0
1642289,Kamilla Cardoso,CHI,2024-06-30,CHI vs. MIN,L,30.766666666666666,3,10,0,0,1,0,3,-3,15.0
1642289,Kamilla Cardoso,CHI,2024-07-02,CHI @ ATL,W,26.85,8,10,1,0,1,1,3,-3,21.0
1642289,Kamilla Cardoso,CHI,2024-07-05,CHI @ SEA,W,33.76,9,8,1,1,2,4,4,-1,24.0
1642289,Kamilla Cardoso,CHI,2024-07-07,CHI @ SEA,L,19.98333333333333,6,8,1,1,4,1,1,-4,25.0
1642289,Kamilla Cardoso,CHI,2024-07-10,CHI vs. ATL,W,30.8,10,11,1,1,3,1,3,6,30.0
1642289,Kamilla Cardoso,CHI,2024-07-11,CHI @ NYL,L,20.433333333333334,8,7,1,0,0,0,2,-16,16.0
1642289,Kamilla Cardoso,CHI,2024-07-13,CHI vs. NYL,L,34.483333333333334,6,5,0,1,1,3,2,-18,15.0
1642289,Kamilla Cardoso,CHI,2024-07-16,CHI @ LVA,W,30.39333333333333,6,8,2,1,0,0,2,-2,18.0
1642289,Kamilla Cardoso,CHI,2024-08-15,CHI vs. PHO,L,24.633333333333333,10,5,0,2,1,1,3,-13,21.0
1642289,Kamilla Cardoso,CHI,2024-08-17,CHI @ LAS,W,27.88,15,14,3,1,2,0,6,9,38.0
1642289,Kamilla Cardoso,CHI,2024-08-18,CHI @ PHO,L,15.766666666666667,12,4,2,0,0,0,5,-7,18.0
1642289,Kamilla Cardoso,CHI,2024-08-23,CHI @ CON,L,36.85,18,6,2,1,0,0,5,5,28.0
1642289,Kamilla Cardoso,CHI,2024-08-25,CHI vs. LVA,L,31.83333333333333,8,12,3,0,5,1,2,3,33.0
1642289,Kamilla Cardoso,CHI,2024-08-28,CHI vs. WAS,L,30.35,10,11,6,0,3,3,4,-1,33.0
1642289,Kamilla Cardoso,CHI,2024-08-30,CHI vs. IND,L,34.166666666666664,6,10,5,0,1,1,2,-21,23.0
1642289,Kamilla Cardoso,CHI,2024-09-01,CHI @ MIN,L,37.38333333333333,22,9,1,0,0,2,3,-7,32.0
1642289,Kamilla Cardoso,CHI,2024-09-03,CHI @ LVA,L,24.366666666666667,14,2,3,3,1,3,6,-5,27.0
1642289,Kamilla Cardoso,CHI,2024-09-06,CHI vs. LAS,W,34.35,12,9,2,2,5,2,3,10,37.0
1642289,Kamilla Cardoso,CHI,2024-09-08,CHI vs. DAL,W,31.3,10,11,3,1,2,3,5,15,30.0
1642289,Kamilla Cardoso,CHI,2024-09-11,CHI vs. WAS,L,28.995,13,8,3,0,1,3,4,-33,26.0
1642289,Kamilla Cardoso,CHI,2024-09-13,CHI @ MIN,L,37.333333333333336,16,10,0,0,3,1,0,-13,32.0
1642289,Kamilla Cardoso,CHI,2024-09-15,CHI vs. PHO,L,9.0,2,3,0,0,2,1,2,4,9.0
1628317,Karlie Samuelson,WAS,2024-05-14,WAS vs. NYL,L,27.331666666666667,7,4,1,1,0,3,2,2,15.0
1628317,Karlie Samuelson,WAS,2024-05-17,WAS @ CON,L,30.726666666666667,18,3,4,2,0,2,3,1,33.0
1628317,Karlie Samuelson,WAS,2024-05-19,WAS vs. SEA,L,29.766666666666666,13,2,4,2,0,1,1,-3,26.0
1628317,Karlie Samuelson,WAS,2024-05-21,WAS @ LAS,L,30.696666666666665,9,2,1,1,0,0,1,7,15.0
1628317,Karlie Samuelson,WAS,2024-05-23,WAS @ PHO,L,24.926666666666662,3,1,2,1,0,0,3,2,9.0
1628317,Karlie Samuelson,WAS,2024-05-25,WAS @ SEA,L,25.78333333333333,16,3,0,1,0,1,1,-17,22.0
1628317,Karlie Samuelson,WAS,2024-05-29,WAS vs. ATL,L,31.183333333333334,7,3,3,0,0,1,2,-10,14.0
1628317,Karlie Samuelson,WAS,2024-05-31,WAS @ NYL,L,28.78333333333333,5,2,2,0,0,0,3,-16,10.0
1628317,Karlie Samuelson,WAS,2024-06-04,WAS @ CON,L,31.4,9,3,1,2,0,1,4,-18,20.0
1628317,Karlie Samuelson,WAS,2024-06-06,WAS vs. CHI,L,28.376666666666665,3,5,2,0,0,1,3,-2,11.0
1628317,Karlie Samuelson,WAS,2024-06-07,WAS vs. IND,L,31.616666666666667,11,2,1,1,0,0,4,9,19.0
1628317,Karlie Samuelson,WAS,2024-06-09,WAS @ NYL,L,25.558333333333334,5,1,2,0,0,2,6,-5,9.0
1628317,Karlie Samuelson,WAS,2024-06-11,WAS @ ATL,W,24.53333333333333,5,6,4,0,0,0,1,13,16.0
1628317,Karlie Samuelson,WAS,2024-06-14,WAS vs. CHI,W,32.35,12,1,2,1,0,4,2,-4,19.0
1628317,Karlie Samuelson,WAS,2024-06-19,WAS @ IND,L,33.333333333333336,16,3,5,2,0,2,0,-6,31.0
1628317,Karlie Samuelson,WAS,2024-06-22,WAS vs. DAL,W,29.966666666666665,17,4,3,1,0,0,2,18,29.0
1628317,Karlie Samuelson,WAS,2024-06-23,WAS vs. DAL,W,29.133333333333333,13,4,3,0,0,2,0,5,22.0
1628317,Karlie Samuelson,WAS,2024-08-15,WAS @ MIN,L,29.191666666666663,7,3,1,1,0,1,1,-9,14.0
1628317,Karlie Samuelson,WAS,2024-08-17,WAS vs. MIN,L,1.2333333333333334,0,1,0,0,0,0,0,-2,1.0
1628317,Karlie Samuelson,WAS,2024-08-28,WAS @ CHI,W,12.191666666666666,3,0,0,2,0,0,0,-8,8.0
1628317,Karlie Samuelson,WAS,2024-08-31,WAS vs. CON,L,17.721666666666668,6,1,5,3,0,0,2,1,19.0
1628317,Karlie Samuelson,WAS,2024-09-03,WAS @ DAL,W,15.326666666666666,8,4,1,0,0,0,1,-1,15.0
1628317,Karlie Samuelson,WAS,2024-09-05,WAS @ PHO,W,19.766666666666666,19,1,3,1,0,0,0,18,30.0
1628317,Karlie Samuelson,WAS,2024-09-08,WAS vs. MIN,L,18.44333333333333,6,4,0,0,1,1,1,-8,14.0
1628317,Karlie Samuelson,WAS,2024-09-11,WAS @ CHI,W,21.405,4,3,1,3,0,0,1,22,14.0
1628317,Karlie Samuelson,WAS,2024-09-13,WAS @ ATL,W,18.24,3,0,1,0,0,1,2,-4,5.0
1628317,Karlie Samuelson,WAS,2024-09-15,WAS vs. ATL,L,20.53333333333333,8,2,3,2,0,2,2,8,19.0
1628317,Karlie Samuelson,WAS,2024-09-17,WAS vs. NYL,L,21.83333333333333,7,3,4,0,0,0,0,-10,16.0
1628317,Karlie Samuelson,WAS,2024-09-19,WAS vs. IND,W,20.183333333333334,3,3,3,0,0,0,0,14,9.0
1642324,Kate Martin,LVA,2024-05-18,LVA vs. LAS,W,26.165,3,5,3,0,1,1,2,8,14.0
1642324,Kate Martin,LVA,2024-05-21,LVA vs. PHO,L,14.333333333333334,0,2,0,0,0,0,4,-8,2.0
1642324,Kate Martin,LVA,2024-05-25,LVA vs. IND,W,22.03333333333333,12,7,1,0,1,1,0,5,24.0
1642324,Kate Martin,LVA,2024-05-29,LVA @ MIN,W,21.453333333333333,9,3,2,0,0,1,0,3,17.0
1642324,Kate Martin,LVA,2024-05-31,LVA @ ATL,L,20.58833333333333,2,3,3,0,0,0,4,5,8.0
1642324,Kate Martin,LVA,2024-06-05,LVA @ DAL,W,13.85,0,0,1,2,0,0,2,4,5.0
1642324,Kate Martin,LVA,2024-06-07,LVA vs. SEA,L,18.03333333333333,2,4,1,0,2,1,1,4,11.0
1642324,Kate Martin,LVA,2024-06-09,LVA @ LAS,L,32.15,13,4,3,0,0,2,3,1,23.0
1642324,Kate Martin,LVA,2024-06-11,LVA vs. MIN,L,14.8,3,2,1,0,0,1,2,-10,7.0
1642324,Kate Martin,LVA,2024-06-13,LVA @ PHO,W,9.383333333333333,0,0,0,0,0,0,0,-11,0.0
1642324,Kate Martin,LVA,2024-06-15,LVA vs. NYL,L,12.466666666666669,6,1,1,1,0,1,0,-2,12.0
1642324,Kate Martin,LVA,2024-06-19,LVA vs. SEA,W,10.253333333333334,0,0,0,0,0,1,1,0,0.0
1642324,Kate Martin,LVA,2024-06-21,LVA vs. CON,W,7.75,2,1,0,0,0,1,0,-1,3.0
1642324,Kate Martin,LVA,2024-06-27,LVA @ CHI,W,6.75,3,1,1,0,0,0,0,13,6.0
1642324,Kate Martin,LVA,2024-06-29,LVA @ WAS,W,6.35,3,0,0,0,0,0,0,-1,4.0
1642324,Kate Martin,LVA,2024-07-02,LVA vs. IND,W,11.433333333333334,0,1,0,0,0,1,0,3,1.0
1642324,Kate Martin,LVA,2024-07-04,LVA vs. WAS,W,14.533333333333331,0,1,1,0,0,1,0,-8,2.0
1642324,Kate Martin,LVA,2024-07-05,LVA @ LAS,L,16.616666666666667,6,3,2,0,0,0,2,12,13.0
1642324,Kate Martin,LVA,2024-07-07,LVA vs. DAL,W,10.56,6,3,2,0,2,1,0,-4,17.0
1642324,Kate Martin,LVA,2024-07-10,LVA @ SEA,W,6.233333333333333,0,0,2,1,0,0,0,-4,4.0
1642324,Kate Martin,LVA,2024-07-12,LVA @ ATL,W,10.683333333333334,6,2,0,2,0,1,2,-9,14.0
1642324,Kate Martin,LVA,2024-07-14,LVA @ WAS,W,8.816666666666666,3,2,2,0,1,0,1,0,10.0
1642324,Kate Martin,LVA,2024-07-16,LVA vs. CHI,L,2.316666666666667,0,1,0,0,0,0,0,0,1.0
1642324,Kate Martin,LVA,2024-08-17,LVA vs. NYL,L,3.175,0,1,0,0,0,1,0,-5,1.0
1642324,Kate Martin,LVA,2024-08-18,LVA vs. LAS,W,3.283333333333333,0,0,0,0,0,0,0,-1,0.0
1642324,Kate Martin,LVA,2024-08-23,LVA @ MIN,L,2.743333333333333,0,0,0,0,0,1,0,-5,0.0
1642324,Kate Martin,LVA,2024-08-25,LVA @ CHI,W,2.55,0,0,0,0,0,1,0,2,0.0
1642324,Kate Martin,LVA,2024-08-30,LVA vs. ATL,W,8.183333333333334,0,0,0,0,0,0,1,5,0.0
1642324,Kate Martin,LVA,2024-09-01,LVA @ PHO,W,1.2666666666666666,0,0,0,0,0,0,0,-2,0.0
1642324,Kate Martin,LVA,2024-09-03,LVA vs. CHI,W,11.738333333333332,0,1,0,1,0,1,1,7,3.0
1642324,Kate Martin,LVA,2024-09-06,LVA @ CON,W,3.1166666666666667,1,0,0,0,0,0,1,-1,1.0
1642324,Kate Martin,LVA,2024-09-08,LVA @ NYL,L,5.0,0,0,0,0,0,1,0,8,0.0
1642324,Kate Martin,LVA,2024-09-15,LVA vs. CON,W,1.3,0,0,0,0,0,0,0,0,0.0
1642324,Kate Martin,LVA,2024-09-19,LVA vs. DAL,W,31.95,7,6,4,0,1,2,2,-3,20.0
1629478,Katie Lou Samuelson,IND,2024-05-14,IND @ CON,L,26.468333333333334,5,2,3,0,0,0,2,-13,11.0
1629478,Katie Lou Samuelson,IND,2024-05-16,IND vs. NYL,L,18.05,10,0,0,0,0,0,2,-28,12.0
1629478,Katie Lou Samuelson,IND,2024-05-18,IND @ NYL,L,32.18333333333333,7,5,4,0,0,0,0,-9,17.0
1629478,Katie Lou Samuelson,IND,2024-05-20,IND vs. CON,L,15.233333333333333,2,2,0,0,0,0,0,-20,4.0
1629478,Katie Lou Samuelson,IND,2024-05-22,IND @ SEA,L,15.431666666666668,5,2,0,0,0,0,0,3,7.0
1629478,Katie Lou Samuelson,IND,2024-05-24,IND @ LAS,W,13.496666666666666,2,1,1,0,0,0,2,2,4.0
1629478,Katie Lou Samuelson,IND,2024-05-25,IND @ LVA,L,23.9,3,2,1,0,1,0,1,-10,9.0
1629478,Katie Lou Samuelson,IND,2024-05-28,IND vs. LAS,L,12.933333333333334,2,1,0,0,1,0,1,-4,5.0
1629478,Katie Lou Samuelson,IND,2024-05-30,IND vs. SEA,L,17.066666666666666,12,3,0,0,0,1,1,-10,19.0
1629478,Katie Lou Samuelson,IND,2024-06-01,IND vs. CHI,W,10.993333333333334,5,3,2,0,0,0,0,-6,11.0
1629478,Katie Lou Samuelson,IND,2024-06-02,IND @ NYL,L,20.366666666666667,1,4,2,0,0,0,2,-17,7.0
1629478,Katie Lou Samuelson,IND,2024-06-07,IND @ WAS,W,17.76,6,2,1,1,0,0,2,10,13.0
1629478,Katie Lou Samuelson,IND,2024-06-10,IND @ CON,L,24.35,6,1,2,0,0,1,2,0,11.0
1629478,Katie Lou Samuelson,IND,2024-06-13,IND vs. ATL,W,28.316666666666663,11,3,1,0,0,0,3,2,18.0
1629478,Katie Lou Samuelson,IND,2024-06-16,IND vs. CHI,W,14.533333333333331,9,2,1,0,2,1,3,-3,19.0
1629478,Katie Lou Samuelson,IND,2024-06-19,IND vs. WAS,W,12.753333333333334,0,3,3,0,0,0,0,-1,6.0
1629478,Katie Lou Samuelson,IND,2024-06-21,IND @ ATL,W,20.366666666666667,10,3,3,1,0,1,3,6,19.0
1629478,Katie Lou Samuelson,IND,2024-06-23,IND @ CHI,L,15.463333333333331,3,1,2,1,0,0,3,3,9.0
1629478,Katie Lou Samuelson,IND,2024-06-27,IND @ SEA,L,4.216666666666667,2,0,1,0,0,1,0,1,3.0
1629478,Katie Lou Samuelson,IND,2024-06-30,IND @ PHO,W,17.623333333333335,5,1,1,0,1,0,1,6,10.0
1629478,Katie Lou Samuelson,IND,2024-07-02,IND @ LVA,L,27.633333333333333,4,1,0,0,1,4,3,-10,7.0
1629478,Katie Lou Samuelson,IND,2024-07-06,IND vs. NYL,W,25.9,5,2,1,1,0,0,3,-13,11.0
1629478,Katie Lou Samuelson,IND,2024-07-10,IND vs. WAS,L,32.751666666666665,8,9,0,0,0,3,5,-5,19.0
1629478,Katie Lou Samuelson,IND,2024-07-12,IND vs. PHO,W,27.33,6,5,2,1,0,0,1,14,15.0
1629478,Katie Lou Samuelson,IND,2024-07-14,IND @ MIN,W,30.383333333333333,8,3,4,2,0,1,0,18,21.0
1629478,Katie Lou Samuelson,IND,2024-07-17,IND @ DAL,L,28.315,3,4,3,0,1,1,4,-3,13.0
1629478,Katie Lou Samuelson,IND,2024-08-16,IND vs. PHO,W,22.32333333333333,3,1,2,2,0,0,0,5,11.0
1629478,Katie Lou Samuelson,IND,2024-08-18,IND vs. SEA,W,21.78333333333333,0,6,1,1,0,0,0,5,9.0
1629478,Katie Lou Samuelson,IND,2024-08-24,IND @ MIN,L,14.333333333333334,0,2,1,0,0,0,2,-18,3.0
1629478,Katie Lou Samuelson,IND,2024-08-26,IND @ ATL,W,6.35,0,1,3,0,0,0,1,1,4.0
1629478,Katie Lou Samuelson,IND,2024-09-01,IND @ DAL,W,7.85,0,0,1,0,0,1,0,-2,1.0
1629478,Katie Lou Samuelson,IND,2024-09-04,IND vs. LAS,W,11.916666666666666,3,2,0,0,1,2,1,11,7.0
1629478,Katie Lou Samuelson,IND,2024-09-06,IND vs. MIN,L,9.078333333333331,3,1,0,0,0,0,3,-3,5.0
1629478,Katie Lou Samuelson,IND,2024-09-08,IND vs. ATL,W,5.066666666666666,0,2,0,0,0,0,1,2,2.0
1629478,Katie Lou Samuelson,IND,2024-09-11,IND vs. LVA,L,10.1,0,0,1,0,0,0,1,-6,1.0
1629478,Katie Lou Samuelson,IND,2024-09-15,IND vs. DAL,W,11.133333333333333,0,1,1,0,1,0,0,4,4.0
1629478,Katie Lou Samuelson,IND,2024-09-19,IND @ WAS,L,20.116666666666667,10,4,3,2,0,1,0,2,23.0
203825,Kayla McBride,MIN,2024-05-14,MIN @ SEA,W,30.51833333333333,9,5,5,3,0,2,2,12,26.0
203825,Kayla McBride,MIN,2024-05-17,MIN vs. SEA,W,43.5,19,4,4,1,1,2,4,10,35.0
203825,Kayla McBride,MIN,2024-05-23,MIN @ CON,L,39.8,13,1,4,3,0,1,0,7,27.0
203825,Kayla McBride,MIN,2024-05-25,MIN vs. NYL,W,34.083333333333336,14,5,5,2,0,2,1,23,32.0
203825,Kayla McBride,MIN,2024-05-26,MIN @ ATL,W,31.6,31,1,1,1,0,1,0,17,41.0
203825,Kayla McBride,MIN,2024-05-29,MIN vs. LVA,L,35.36666666666667,11,3,4,3,0,3,0,-12,26.0
203825,Kayla McBride,MIN,2024-05-31,MIN vs. PHO,W,21.816666666666663,6,3,4,0,0,1,2,9,15.0
203825,Kayla McBride,MIN,2024-06-02,MIN vs. DAL,W,33.11666666666667,25,0,4,2,0,0,1,16,38.0
203825,Kayla McBride,MIN,2024-06-05,MIN @ LAS,W,26.15,13,3,3,0,0,1,1,21,20.0
203825,Kayla McBride,MIN,2024-06-07,MIN @ PHO,L,34.8,25,5,3,2,0,1,2,-4,45.0
203825,Kayla McBride,MIN,2024-06-09,MIN vs. SEA,W,32.233333333333334,32,2,1,0,0,2,0,20,42.0
203825,Kayla McBride,MIN,2024-06-11,MIN @ LVA,W,34.166666666666664,16,4,8,2,0,1,1,15,34.0
203825,Kayla McBride,MIN,2024-06-14,MIN vs. LAS,W,29.795,7,0,2,0,0,4,2,5,10.0
203825,Kayla McBride,MIN,2024-06-17,MIN vs. DAL,W,35.333333333333336,19,4,7,1,0,1,0,20,35.0
203825,Kayla McBride,MIN,2024-06-19,MIN vs. ATL,W,26.266666666666666,8,4,1,0,0,1,1,1,15.0
203825,Kayla McBride,MIN,2024-06-22,MIN vs. PHO,W,32.36666666666667,9,4,3,1,1,2,1,8,21.0
203825,Kayla McBride,MIN,2024-06-27,MIN @ DAL,L,39.4,11,2,4,2,0,2,1,-5,22.0
203825,Kayla McBride,MIN,2024-06-30,MIN @ CHI,W,24.02,16,5,5,2,0,4,1,-4,32.0
203825,Kayla McBride,MIN,2024-07-02,MIN @ NYL,L,37.04833333333333,17,2,2,1,0,1,1,-12,26.0
203825,Kayla McBride,MIN,2024-07-04,MIN vs. CON,L,31.0,13,8,4,1,0,4,2,-7,30.0
203825,Kayla McBride,MIN,2024-07-06,MIN vs. WAS,W,34.028333333333336,17,1,3,1,0,4,0,8,25.0
203825,Kayla McBride,MIN,2024-07-09,MIN @ LAS,W,25.33333333333333,11,1,4,1,0,0,0,17,19.0
203825,Kayla McBride,MIN,2024-07-12,MIN @ SEA,L,25.295,27,1,1,3,0,1,1,-13,41.0
203825,Kayla McBride,MIN,2024-07-14,MIN vs. IND,L,33.233333333333334,11,2,3,0,0,4,2,2,18.0
203825,Kayla McBride,MIN,2024-07-17,MIN vs. ATL,W,34.333333333333336,30,1,1,1,0,0,2,2,38.0
203825,Kayla McBride,MIN,2024-08-15,MIN vs. WAS,W,29.05,12,4,3,4,0,2,2,11,29.0
203825,Kayla McBride,MIN,2024-08-17,MIN @ WAS,W,25.433333333333334,10,0,3,4,0,4,2,16,22.0
203825,Kayla McBride,MIN,2024-08-21,MIN @ LVA,W,35.1,11,0,4,0,0,2,1,14,16.0
203825,Kayla McBride,MIN,2024-08-23,MIN vs. LVA,W,32.28333333333333,12,0,2,4,0,3,3,22,25.0
203825,Kayla McBride,MIN,2024-08-24,MIN vs. IND,W,30.1,19,3,4,0,0,2,3,10,30.0
203825,Kayla McBride,MIN,2024-08-28,MIN @ PHO,W,32.12,19,5,3,1,0,4,0,16,32.0
203825,Kayla McBride,MIN,2024-08-30,MIN @ DAL,L,25.525,14,0,2,0,0,1,0,-6,18.0
203825,Kayla McBride,MIN,2024-09-01,MIN vs. CHI,W,36.49166666666667,17,2,3,0,0,2,1,0,24.0
203825,Kayla McBride,MIN,2024-09-06,MIN @ IND,W,18.7,3,1,2,0,0,2,0,-1,7.0
203825,Kayla McBride,MIN,2024-09-08,MIN @ WAS,W,36.23333333333333,10,2,4,0,0,7,2,9,18.0
203825,Kayla McBride,MIN,2024-09-10,MIN @ ATL,W,32.916666666666664,15,2,1,1,0,1,1,10,22.0
203825,Kayla McBride,MIN,2024-09-13,MIN vs. CHI,W,27.65,9,2,2,1,0,0,1,29,16.0
203825,Kayla McBride,MIN,2024-09-15,MIN @ NYL,W,33.428333333333335,11,1,6,1,0,2,2,13,23.0
203825,Kayla McBride,MIN,2024-09-17,MIN @ CON,W,37.56666666666667,14,7,1,0,0,2,2,0,24.0
203866,Kayla Thornton,NYL,2024-05-14,NYL @ WAS,W,4.883333333333334,0,1,0,0,1,0,0,3,3.0
203866,Kayla Thornton,NYL,2024-05-16,NYL @ IND,W,9.671666666666669,9,0,0,1,1,0,1,8,15.0
203866,Kayla Thornton,NYL,2024-05-18,NYL vs. IND,W,11.85,3,0,0,0,0,1,1,-10,3.0
203866,Kayla Thornton,NYL,2024-05-20,NYL vs. SEA,W,19.933333333333334,7,3,0,0,0,0,1,7,10.0
203866,Kayla Thornton,NYL,2024-05-23,NYL vs. CHI,L,13.373333333333331,3,1,0,0,0,0,1,-4,4.0
203866,Kayla Thornton,NYL,2024-05-25,NYL @ MIN,L,7.25,0,1,0,1,0,0,0,-17,3.0
203866,Kayla Thornton,NYL,2024-05-29,NYL vs. PHO,W,12.016666666666667,3,2,0,0,0,0,0,-1,6.0
203866,Kayla Thornton,NYL,2024-05-31,NYL vs. WAS,W,33.96666666666667,20,3,4,5,0,0,3,10,41.0
203866,Kayla Thornton,NYL,2024-06-02,NYL vs. IND,W,19.633333333333333,5,1,1,2,1,0,2,11,14.0
